refTime,beginTime,endTime,labeledSentence,Comment,ETU
4/12/16 0:00,4/12/16 0:00,4/13/16 23:59,Starts Now_BTPHS  alice + olivia  Limited_TDPS - time_TDSS online sale event  The girl's girl brand is back with the pieces to wear right now.  Shop Women,,
4/12/16 0:00,4/12/16 0:00,4/12/16 23:59,TODAY_BTPDS ONLY!  35% OFF CLOSET MUST-HAVES INCLUDING SALE!,,
4/12/16 0:00,4/12/16 0:00,4/12/16 23:59,Last_TDPS Day_TDSS -All Jeans $39,,
4/12/16 0:00,4/12/16 0:00,4/12/16 23:59,FINAL_TDPS DAY_TDSS -SUPER TUESDAY_ETPDS -Build a great wardrobe with a big sale.,,
4/12/16 0:00,4/12/16 0:00,4/12/16 23:59,ONLINE ONLY. TODAY_ETPDS ONLY 4_ETPMN / 12._ETPDN,,
4/12/16 0:00,4/12/16 0:00,4/12/16 23:59,DESTINATION DEALS FINAL_TDPS DAY_TDSS  Make waves.,,
4/12/16 0:00,4/12/16 0:00,4/12/16 23:59,FLASH_TDPS SALE Starts Now! SAVE Up to 65% OFF! HURRY! Only 12_TDPN hours_TDSS to SAVE + FREE shipping over $100,Test,
4/12/16 0:00,4/12/16 0:00,4/12/16 23:59,Get your Spring Styles here! Only a few_TDPS hours_TDSS to save up to 65% OFF!,,
4/12/16 0:00,4/12/16 0:00,4/17/16 23:59,Now_BTPHS thru Sunday!_ETPDS Get suited for success -all suits & sportcoats buy 1 on sale get 1 free,Test,
4/12/16 0:00,4/12/16 0:00,4/13/16 23:59,Two_TDPS Days_TDSS Only -Exclusively Online -Now 60% off Spring Style Line-up,,
4/12/16 0:00,4/13/16 0:00,4/13/16 23:59,STARTS TOMORROW_BTPDS  REDEEM YOUR STYLE CA$H  USE $25 FOR EVERY $50 SPENT IN STORES,,End Time Unknown
4/12/16 0:00,4/12/16 0:00,5/8/16 23:59,WE'RE CELEBRATING mom with stories and memories NOW THROUGH MOTHER'S_ETPDS DAY_ETPDS MAY_ETPMS 8_ETPDN TH VISIT US ON FACEBOOK AND SHARE YOURS!,,
4/12/16 0:00,4/16/16 0:00,4/16/16 23:59,Mens Celebs April_ETPMS 16_ETPDN ,Test,
4/12/16 0:00,4/13/16 0:00,4/13/16 23:59,IN-STORE & ONLINE  WEDNESDAY_ETPDS 4_ETPMN / 13_ETPDN,,
4/12/16 0:00,4/12/16 0:00,4/13/16 23:59,last_TDPS chance!_TDSS lets celebrate you: enjoy free shipping -SHOP NOW,,
4/12/16 0:00,4/12/16 0:00,4/20/16 23:59,Home Closeout. Shop Now. Ends April_ETPMS 20._ETPDN 50-60% Off Home Closeout Bedding Furniture Rugs Window B,,
4/12/16 0:00,4/12/16 0:00,4/13/16 23:59,Earn Gymbucks Thru Tomorrow!_ETPDS Earn $25 in GymBucks for every $50 you spend. Save GymBucks to your phone! Text BUCKS to 65635. Learn More,,
4/12/16 0:00,4/12/16 0:00,4/12/16 23:59,TODAY_BTPDS ONLY! -40% OFF ALL FULL-PRICE ITEMS -AT KENNETHCOLE.COM. -USE PROMO CODE SPRING AT CHECKOUT. / SHOP MEN'S,Test,
4/12/16 0:00,4/12/16 0:00,4/12/16 23:59,TODAY_ETPDS ONLY! -40% OFF ALL FULL-PRICE ITEMS -AT KENNETHCOLE.COM. -USE PROMO CODE SPRING AT CHECKOUT. / SHOP WOMEN'S,,
4/12/16 0:00,4/12/16 0:00,4/12/16 23:59,LAST_TDPS DAY_TDSS TO SHOP  30% OFF YOUR PURCHASE,,
4/12/16 0:00,4/12/16 0:00,5/8/16 23:59,We're celebrating MOM with stories and memories now_BTPHS through Mother's_TDPS Day_TDSS May_ETPMS 8_ETPDN th !Visit us on Facebook and SHARE yours!JOIN IN,,
4/12/16 0:00,4/12/16 0:00,4/13/16 23:59,Starts Now_BTPHS  Hunter  Limited_TDPS - time_TDSS online sale event  Weatherproof and trendproof the British brand makes every rainy day stylish.  Shop Women's Shoes,,
4/12/16 0:00,4/12/16 0:00,5/8/16 23:59,May_ETPMS 8_ETPDN th is coming quick!,Test,
4/12/16 0:00,4/12/16 0:00,4/12/16 23:59,ONLINE ONLY. TODAY_ETPDS ONLY. DON'T HAVE SUPER CASH? YOU STILL SAVE 30%,,
4/14/16 0:00,4/14/16 0:00,4/14/16 23:59,ENDS TONIGHT_ETPHS 4_ETPMN / 14_ETPDN  IT'S A LOVE FEST  UP TO 40% OFF   TOPS FOR EVERYONE FROM $8   ADULT JEANS FROM $19,,
4/14/16 0:00,4/14/16 0:00,4/14/16 23:59,SUPER CASH  ENDS TONIGHT_ETPHS 4_ETMPN / 14_ETPDN  USE $10 FOR EVERY $25 YOU SPEND,,
4/14/16 0:00,4/14/16 0:00,4/14/16 23:59,Happy Birthday to US! Shop NOW and get at least 25% OFF our Surprise Collection! Hurry this is TODAY_ETPDS ONLY!,,
4/14/16 0:00,4/14/16 0:00,4/15/16 23:59,IN-STORE & ONLINE  LAST_TDPS CHANCE._TDSS,,
4/14/16 0:00,4/14/16 0:00,4/14/16 23:59,ENDS TONIGHT_ETPHS 4_ETPMN / 14_ETPDN  SUPER CASH  USE CODE: SUPERSHIP,,
4/14/16 0:00,4/14/16 0:00,4/14/16 23:59,30% ONLINE ONLY TODAY_ETPDS  USE CODE: SAVESHIP,,
4/14/16 0:00,4/14/16 0:00,4/15/16 23:59,Deals of the day -$138 or less all clearance suits -excludes signature gold -orig $150 -$995 -shop all offers -online only -select styles -while supplies_TDPS last_TDSS,,
4/14/16 0:00,4/14/16 0:00,4/15/16 23:59,Limited_TDPS time_TDSS only: extra 40% off sale items.,,
4/14/16 0:00,4/14/16 0:00,4/14/16 23:59,Woo-hoo! It's PAYDAY! TODAY_ETPDS ONLY! Shop and save 20-75% off! + FREE Shipping,,
4/14/16 0:00,4/14/16 0:00,4/14/16 23:59,It's Payday: Shop now and save between 20-75% off! Hurry this sale ends TODAY!_ETPDS,,
4/14/16 0:00,4/14/16 0:00,4/15/16 23:59,DESIGNER SAVINGS  UP TO 75% OFF  ONLINE ONLY! QUANTITES_TDPS LIMITED!_TDSS,,
4/14/16 0:00,4/14/16 11:00,4/14/16 16:00,MIDDAY_BTPHS FLASH_TDPS SALE -DON'T MISS UP TO 60% OFF SELECT MEN'S & WOMEN'S STYLES FROM 11_BTPHN AM_BTPAP - 4_ETPHN PM_ETPAP ONLINE ONLY. SHOP MEN'S,,
4/14/16 0:00,4/14/16 11:00,4/14/16 16:00,MIDDAY_BTPHS FLASH_TDPS SALE -DON'T MISS UP TO 60% OFF SELECT MEN'S & WOMEN'S STYLES FROM 11_BTPHN AM_BTPAP - 4_ETPHN PM_ETPAP ONLINE ONLY. SHOP WOMEN'S,,
4/14/16 0:00,4/19/16 8:00,4/20/16 8:00,Arrives 4_BTPMN / 19_BTPDN at 8_BTPHN AM_BTPAP Pacific  FRYE  Limited_TDPS - Time_TDSS Online Sale Event  Preview Now,,
4/14/16 0:00,4/14/16 0:00,4/19/16 23:59,VALID THRU 4_ETPMN / 19_ETPDN -$10 OFF YOUR PURCHASE OF $25 OR MORE IN STORE OR ONLINE,,
4/14/16 0:00,4/14/16 0:00,4/19/16 23:59,VALID THRU 4_ETPHN / 19_ETPDN -EXTRA 20% OFF YOUR PURCHASES IN STORE & ONLINE,,
4/14/16 0:00,4/14/16 0:00,4/17/16 23:59,VALID THRU 4_ETPHN / 17_ETPDN -EXTRA 50% OFF YOUR CLEARANCE PURCHASES IN STORE & ONLINE,,
4/14/16 0:00,4/14/16 0:00,4/14/16 23:59,FREE SHIPPING WITH ORDERS OVER $75! LAST_TDPS DAY_TDSS TO ORDER FOR MOTHER'S_ETPDS DAY_ETPDS IS APRIL_ETPMS 29_ETPDN,Test,
4/14/16 0:00,4/14/16 0:00,4/14/16 23:59, ONE_TDPS DAY_TDSS SALE,,
4/14/16 0:00,4/15/16 14:00,4/16/16 16:00,BUY ONE GET ONE FREE ALMOST EVERYTHING IN STORE & ONLINE -BOGO FREE DOORBUSTERS 2_BTPHN PM_BTPAP - 9_ETPHN PM_ETPAP FRIDAY_BTPDS / 9_BTPHN AM_BTPAP - 4_ETPHN PM_ETPAP SATURDAY_ETPDS & ALL_TDPS DAY_TDSS ONLINE!,Test,
4/14/16 0:00,4/19/16 0:00,4/19/16 23:59,CLUB 50 IS THE NEW 40 & FABULOUS -40 HAS NEVER LOOKED BETTER! --NOW EVERYONE 40 YEARS & UP CAN GET AN EXTRA 20% OFF EVERY TUESDAY_TPRD -EVEN ON YES! ITEMS FRAGRANCES & OUR BEAUTY BAR! -BECAUSE YOU'RE NEVER TOO YOUNG FOR EXTRA SAVINGS!,Review,End Time Unknown
4/14/16 0:00,4/15/16 0:00,4/17/16 23:59,We miss you! ENJOY 2 SPECIAL COUPONS (our treat) STARTS TOMORROW_BTPDS Friday_BTPDS April_BTPMS 15_BTPDN - Sunday_ETPDS April_ETPMS 17_ETPDN Limited exclusions! IN-STORE ONLY $30 OFF YOUR $50 PURCHASE of apparel fine jewelry accessories and shoes  $10 OFF YOUR $50 PURCHASE of cosmetics fragrance fashion watches Tech/electronis and more,,
4/14/16 0:00,4/14/16 0:00,4/19/16 23:59,rose days SALE ENDS TUESDAY_ETPDS APRIL_ETPMS 19_ETPDN LOWEST PRICES OF THE SEASON OVER 300 BONUS BUYS,,
4/14/16 0:00,4/14/16 0:00,4/14/16 23:59,24_TDPN Hours_TDSS Only  35% off Your Purchase (Includes Sale),,
4/15/16 0:00,4/15/16 0:00,4/15/16 23:59,ONLINE ONLY. TODAY_ETPDS ONLY 4_ETPMN / 15._ETPDN DOING YOUR TAXES? FILE THIS ONE UNDER BENEFITS. 30% OFF YOUR ORDER,,
4/15/16 0:00,4/15/16 0:00,4/15/16 23:59,Starts Today_BTPDS  MORE SUN MORE SALE  UP 5O 50% OFF   ADULT STYLES FROM $15   KIDS STYLES FROM $10  ALL  DRESSES ON SALE,,End Time Unknown
4/15/16 0:00,4/15/16 0:00,4/15/16 23:59,OLD NAVY ACTIVE  STARTS TODAY_BTPDS  ALL PERFORMANCE ACTIVE ON SALE  UP TO 50% OFF  BUILT FOR INNOVATION,,End Time Unknown
4/15/16 0:00,4/15/16 0:00,4/16/16 23:59,LAST_TDPS CHANCE_TDSS TO REDEEM YOUR STYLE CA$H,,
4/15/16 0:00,4/15/16 0:00,4/16/16 23:59,2_TDPN Days_TDSS left! Stock up and save -buy one get one free on great items in-store and online,,
4/15/16 0:00,4/15/16 0:00,4/16/16 23:59,Deals of the day -$14.97 clearance ties -orig $49.50 -$99.50 -shop all offers -online only -select styles -while supplies_TDPS last_TDSS,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,Ends tomorrow_ETPDS 4_ETPMN / 17._ETPDN  LAST_TDPS CHANCE_TDSS TO REDEEM STYLECA$H,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,No StyleCash? No problem!  TAKE 20% OFF  YOUR PURCHASE. ENDS 4_ETPMN / 17._ETPDN  CODE: 20NOSC,,
4/16/16 0:00,4/16/16 0:00,4/16/16 14:00,Spring Fling Doorbusters till 2_ETPHN pm_ETPAP,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,this weekend_ETPDS only: extra 40% off sale items.,,
4/16/16 0:00,4/16/16 15:00,4/16/16 18:00,Happy Hour today_ETPDS only in stores 3_BTPHN - 6_ETPHN pm_ETPAP local. $5 off $30. $10 off $50. $15 off $75. Cannot be combined with other coupon offers. FIND A STORE,,
4/16/16 0:00,4/16/16 0:00,5/8/16 23:59,We're celebrating MOM with stories and memories now_BTPHS through Mother's_TDPS Day_TDSS May_ETPMS 8_ETPDN th! Visit us on Facebook and SHARE yours!JOIN IN,,
4/16/16 0:00,4/17/16 0:00,4/17/16 23:59,#SundayFunday: Shop NOW to SAVE up to 75% OFF! Shop 100+ styles at Special 1_TDPN - Day_TDSS Prices! + FREE Shipping!,,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,Shop NOW to Save up to 75% OFF! 100+ items at Special 1_TDPN - Day_TDSS pricing during Sunday_ETPDS Clearance Event!,,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,Final_TDPS Day!_TDSS Online Only,,
4/16/16 0:00,5/8/16 0:00,5/8/16 23:59,Mothers_TDPS Day_TDSS Photo,Test,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,Hurry -Last_TDPS Day!_TDSS 30% off to 70%(2) off entire store,,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,Extra 40% off sale items ends today._ETPDS,,
4/16/16 0:00,4/16/16 0:00,4/30/16 23:59,The Noteworthy Edition. April_ETPMS at BHLDN.,,
4/16/16 0:00,4/17/16 0:00,4/17/16 23:59,Skirt Sunday_ETPDS,,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,Free shipping with orders over $75! Last_TDPS day_TDSS to order for Mothers_TDPS Day_TDSS is April_ETPMS 29_ETPDN,Test,
4/16/16 0:00,4/16/16 0:00,4/19/16 23:59,Valid thru 4_ETPMN / 19_ETPDN -$10 off your purchase of $25 or more in store & online,,
4/16/16 0:00,4/16/16 0:00,4/19/16 23:59,Valid thru 4_ETPMN / 19_ETPDN -Extra 20% off your purchases in store or online,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,Valid thru 4_ETPMN / 17_ETPDN -Extra 50% off your clearance purchses in store or online,,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59, One_TDPS day_TDSS sale bonus day -from a new look to a great deal to a thrilling find youll get it all here! -Online only 50% off almost everything -excludes Cyber Deals -or use code BONUS,,
4/16/16 0:00,4/19/16 0:00,4/19/16 23:59,Club 50 is the new 40 & fabulous -40 has never looked better! Now everyone 40 years & up can get an EXTRA 20% OFF every Tuesday_TPRD -even on yes! items fragrances & our beauty bar ! Because youre never too young for extra savings!,Review,End Time Unknown
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,LAST_TDPS DAY!_TDSS UP TO 50% OFF SALE,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,ENDS APRIL_ETPMS 17_ETPDN GET COUPON,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,LAST_TDPS DAY!_TDSS IN STORE & ONLINE NOW_BTPHS THROUGH APRIL_ETPMS 17_ETPDN,,
4/16/16 0:00,4/16/16 0:00,5/8/16 23:59,MOTHER'S_ETPDS DAY_ETPDS IS MAY_ETPMS 8_ETPDN GET YOUR MOTHER'S_ETPDS DAY_ETPDS WORTH,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,LIMITED_TDPS TIME_TDSS ONLY! TAKE 20% OFF ORDERS OF $100+ USE CODE SPRING20. PLUS FREE SHIPPING ON ALL ORDERS.,,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,Last_TDPS Call_TDSS  ONE BIG SALE,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,IN-STORE & ONLINE SUNDAY_ETPDS 4_ETPMN / 17_ETPDN  50% off ADULT SWIM,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,2_TDPN DAYS_TDSS ONLY,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,IN-STORE AND ONLINE ENDS SUNDAY_ETPDS 4_ETPMN / 17_ETPDN  40% off  ALL KIDS & BABY,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,Two_TDPS Days_TDSS Only Exclusively Online. Extra 30% Off Clearance plus $5 Shipping on all orders Use Code: 15595,,
4/14/16 0:00,4/15/16 0:00,4/17/16 23:59,We miss you! ENJOY 2 SPECIAL COUPONS (our treat) STARTS TOMORROW_BTPDS Friday_BTPDS April_BTPMS 15_BTPDN - Sunday_ETPDS April_ETPMS 17_ETPDN Limited exclusions! IN-STORE ONLY $30 OFF YOUR $50 PURCHASE of apparel fine jewelry accessories and shoes  $10 OFF YOUR $50 PURCHASE of cosmetics fragrance fashion watches Tech/electronis  and more,,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,LAST_TDPS DAY_TDSS to get a FREE $25 gift card! + Free Shipping on $100,,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,Shop now and receive a FREE $25 Gift Card when you spend $50! HURRY this ends TODAY!_ETPDS + Free Shipping on all orders over $100,,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,Hurry -Final_TDPS Hours!_TDSS 30% off to 70%(2) off entire store,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,Deals of the day -$98 OR LESS All Clearance Sportcoats Orig. $450-$895 Online Only Select Styles. While Supplies_TDPS Last._TDSS -Shop All Offers,,
4/16/16 0:00,4/18/16 0:00,4/19/16 23:59,FRIENDS AND FAMILY  ONLINE ONLY  2_TDPN DAYS_TDSS ONLY! APRIL_BTPMS 18_BTPDN TH AND 19_ETPDN TH,,
4/16/16 0:00,4/16/16 0:00,4/24/16 23:59,Earth_TDPS Week_TDSS -Learn More & Donate,,
4/16/16 0:00,4/16/16 0:00,4/18/16 23:59,ONLINE ONLY. ENDS 4_ETPMN / 18._ETPDN 30% OFF YOUR ORDER,,
4/16/16 0:00,4/16/16 0:00,4/21/16 23:59,IN-STORE ONLY  ENDS 4_ETPMN / 21_ETPDN  TAKE $15 OFF YOUR PURCHASE OF $50 OR MORE,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,Starts Now_BTPHS  Rebecca Minkoff  Limited_TDPS - time_TDSS online sale event  Chic with a dose of cool factor these bags go uptown and downtown.  Shop Now,,
4/16/16 0:00,4/16/16 0:00,4/24/16 23:59,Use your GymBucks. Save $25 on every $50 you spend. Now_BTPHS thru Sunday_ETPDS 4_ETPMN / 24._ETPDN,,
4/16/16 0:00,4/16/16 0:00,4/24/16 23:59,No GymBucks? You can still save! 20% off(4) entire purchase. Not combinable with GymBucks. Use this coupon online or in stores. Expires 04_ETPMN / 24_ETPDN / 16._ETPYN Not valid if already redeemed.,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,Two_TDPS Days_TDSS -Online Only! All Shorts & Swim $25 & Under,,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,FRIENDS AND FAMILY  ONLINE ONLY  JUST HOURS_TDPS LEFT!_TDSS,,
4/16/16 0:00,4/16/16 0:00,4/30/16 23:59,20 Off Spring_TDPS Break_TDSS 16,Test,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,Starts Now_BTPHS  Frye  Limited_TDPS - time_TDSS online sale event  Extraordinary leather. Time-tested craftsmanship. The brand's boots are made for every walk of life.  Shop Women's Shoes,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,2_TDPN DAYS_TDSS ONLY! $10 OFF SELECTED EASY CARE SHIRTS ,,
4/16/16 0:00,4/16/16 0:00,5/8/16 23:59,SHOP OUR COLLECTION OF BEAUTIFUL GIFTS FOR EVERY MOM There's so much more to see in our selection of  MOTHER'S_ETPDS DAY_ETPDS GIFTS,Test,
4/16/16 0:00,4/16/16 0:00,5/8/16 23:59,We're celebrating MOM with stories and memories now through Mother's_TDPS Day_TDSS May_ETPMS 8_ETPHN th! Visit us on Facebook and SHARE yours!JOIN IN,,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,HURRY these LOW prices are today_ETPDS only! Plus enjoy FREE SHIPPING!,,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,Shop One_TDPS Day_TDSS $29 Collection ,,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,Shop One_TDPS Day_TDSS $19 Collection ,,
4/16/16 0:00,4/16/16 0:00,4/22/16 23:59,Hurry ends April_ETPMS 22_ETPDN Enter for a chance to win 1 of 3 grand prizes!,,
4/16/16 0:00,4/16/16 0:00,4/16/16 23:59,Free Shipping -Today_ETPDS !(1) No minimum & no code required,,
4/16/16 0:00,4/16/16 0:00,4/24/16 23:59,Use your GymBucks. Save $25(2) on every $50 you spend. Now_BTPDS thru Sunday_ETPDS 4_ETPMN / 24._ETPDN,,
4/16/16 0:00,4/16/16 0:00,4/17/16 23:59,Flash_TDPS deal._TDSS 48_TDPN hour_TDSS deals -so good they're gone in a flash!,,
4/19/16 0:00,4/19/16 0:00,4/19/16 23:59,ONLINE ONLY. TODAY_BTPDS ONLY 4_ETPMN / 19_ETPDN  30% OFF,,
4/19/16 0:00,4/19/16 0:00,4/19/16 23:59,FRIENDS AND FAMILY  ONLINE ONLY  HURRY ENDS AT MIDNIGHT!_ETPHS,,
4/19/16 0:00,4/19/16 0:00,5/8/16 23:59,mom -mother's_TDPS day_TDSS 05_ETPMN .08_ETPDN .16_ETPYN,Test,
4/22/16 0:00,4/22/16 0:00,4/22/16 23:59,Happy Earth_TDPS Day_TDSS -Celebrate Earth_TDPS Day_TDSS with the Cat  Shop Kliban Cat Collection,,
4/22/16 0:00,4/22/16 0:00,4/24/16 23:59,2 WAYS TO SAVE SOME GREEN!  NOW_BTPHS THOUGH APRIL_ETPMS 24_ETPDN TH  ONLINE ONLY,,
4/22/16 0:00,4/22/16 0:00,4/22/16 23:59,EARS TO YOU -April_BTPMS 22_BTPDN nd thru May_ETPMS 8_ETPDN th 2016_ETPYN -IN STORE ONLY -FREE EARRINGS -Purchase any necklace and bracelet and get any pair of earrings (of equal or lesser value -limited to stock onhand) for free!,Test,
4/22/16 0:00,4/22/16 0:00,4/22/16 23:59,Earth_TDPS Day._TDSS Go green.,,
4/22/16 0:00,4/23/16 0:00,4/23/16 23:59,super DOORBUSTER Saturday_ETPDS -30% extra off -YOUR entire PURCHASE,Test,
4/22/16 0:00,4/22/16 0:00,4/22/16 23:59,extra 50% off YOUR CLEARANCE PURCHASES ONLINE ALL_TDPS DAY_TDSS,,
4/22/16 0:00,4/22/16 0:00,4/23/16 23:59,NEW ITEMS ADDED! SALE FURTHER REDUCTIONS JUST TAKEN UP TO 80% OFF ORIGINAL PRICES Quantities_TDPS are limited_TDSS ... Shop now for best selection,,
4/22/16 0:00,4/22/16 0:00,4/22/16 23:59,New Fav in Formal Apr_ETPMS 22_ETPDN,,
4/22/16 0:00,4/22/16 0:00,4/22/16 23:59,TODAY_ETPDS ONLY  40% OFF 5+ ITEMS  30% OFF 3+ ITEMS  20% OFF 1+ ITEM,,
4/22/16 0:00,4/22/16 0:00,4/22/16 23:59,Happy Earth_TDPS Day_TDSS ,,
4/22/16 0:00,4/22/16 0:00,4/30/16 23:59,Starts today!_BTPDS IN-STORE & ONLINE ENDS 4_ETPMN / 30_ETPDN  OUR THANK YOU EVENT  CARDHOLDER EXCLUSIVE 40% OFF your purchase when you use or open an Old Navy Card or any Gap Inc. credit card.  NO CARD? TAKE 30% OFF your purchase  Use code THANKYOU,,
4/22/16 0:00,4/22/16 0:00,4/22/16 23:59,IN-STORE & ONLINE FRIDAY_ETPDS 4_ETPMN / 22_ETPDN,,
4/22/16 0:00,4/22/16 0:00,4/30/16 23:59,IN-STORE & ONLINE. ENDS 4_ETPMN / 30._ETPDN OUR THANK YOU EVENT  CARDHOLDER EXCLUSIVE 40% OFF your purchase when you use an Old Navy Card or any Gap Inc. credit card.  NO CARD? TAKE 30% OFF your purchase  NO EXCLUSIONS Online for Cardholders! Use code THANKYOU,,
4/19/16 0:00,4/19/16 0:00,4/19/16 23:59,Daily_TPRD Deal $29.99 Entire Stock Belts Reg. $59.50-$99.50 Online Only Select Styles. While Supplies_TDPS Last._TDSS Shop All Offers,Review,End Time Unknown
7/27/15 0:00,7/27/15 23:59,7/27/15 23:59,july_BTPMS 27_BTPDN 2015_BTPYN at 11_BTPHN : 59_BTPmN pm_BTPAP,,End Time Unknown
7/27/15 0:00,7/27/15 0:00,7/28/15 23:59,is available for a limited_TDPS time_TDSS only,,
7/27/15 0:00,7/27/15 0:00,7/28/15 23:59,by 11_ETPHN : 59_ETPmN pm_ETPAP on july_ETPMS 28_ETPDN 2015_ETPYN,,
7/27/15 0:00,7/27/15 0:00,7/28/15 23:59,by 11_ETPHN : 59_ETPmN pm_ETPAP on july_ETPMS 28_ETPDN 2015_ETPYN,,
7/27/15 0:00,7/27/15 0:00,7/27/15 23:59,final_TDPS hours_TDSS  expires tonight_ETPHS at 1_ETPHN : 59_ETPmN am_ETPAP et_ETPZ,,
7/27/15 0:00,7/27/15 12:00,7/27/15 23:59,start daily_TPRD at 12_BTPHN pm_BTPAP et_BTPZ,,End Time Unknown
7/27/15 0:00,7/27/15 0:00,7/27/15 23:59,final_TDPS hours_TDSS,,
7/27/15 0:00,7/27/15 0:00,7/27/15 23:59,expires tonight_ETPHS ,,
7/27/15 0:00,7/27/15 0:00,7/28/15 1:59,offer ends july_ETPMS 28_ETPDN 2015_ETPYN @ 1_ETPHN : 59_ETPmN am_ETPAP et_ETPZ,,
7/27/15 0:00,7/27/15 0:00,7/28/15 23:59,thru 7_ETPMN / 28_ETPDN,,
7/27/15 0:00,7/26/15 0:01,7/28/15 23:59,from 7_BTPMN / 26_BTPDN / 15_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP est_BTPZ through 7_ETPMN / 28_ETPDN / 15_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP est_ETPZ,,
7/1/15 0:00,7/1/15 0:01,7/1/15 23:59,starting at 12_BTPHN : 01_BTPmN am_BTPAP et_BTPZ on 7_BTPMN / 1_BTPDN / 2015_BTPYN,,End Time Unknown
7/1/15 0:00,7/6/15 0:00,7/6/15 23:59,starting on 7_BTPMN / 6_BTPDN / 2015_BTPYN,,End Time Unknown
7/27/15 0:00,7/27/15 0:00,7/28/15 23:59,valid while supplies_TDPS last_TDSS,,
7/27/15 0:00,7/27/15 0:00,7/28/15 23:59,ends 7_ETPMN / 28_ETPDN,,
7/26/15 0:00,7/26/15 0:01,7/28/15 0:01,from 7_BTPMN / 26_BTPDN / 15_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP est_BTPZ through 7_ETPMN / 28_ETPDN / 15_ETPYN at 11_ETPHN : 59_ETPmN pm est_ETPZ,,
7/26/15 0:00,7/26/15 0:00,8/2/15 23:59,through 8_ETPMN / 2_ETPDN / 15_ETPYN,,
7/26/15 0:00,7/26/15 0:00,8/16/15 23:59,through 08_ETPMN / 16_ETPDN / 15_ETPYN,,
7/26/15 0:00,7/26/15 0:00,7/26/15 23:59,last_TDPS chance_TDSS,,
7/26/15 0:00,7/26/15 0:00,7/26/15 23:59,today_ETPDS only,,
7/26/15 0:00,7/26/15 0:00,7/27/15 23:59,2_TDPN days_TDSS only ,,
7/26/15 0:00,7/26/15 0:00,7/27/15 23:59,ends tomorrow_ETPDS,,
8/1/15 0:00,8/1/15 0:00,9/1/15 23:59,through september_ETPMS 1_ETPDN 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
9/1/15 0:00,9/14/15 0:00,9/28/15 23:59,september_BTPMS 14_BTPDN 2015_BTPYN  september_ETPMS 28_ETPDN 2015_ETPYN,,
8/25/15 0:00,8/26/15 0:00,9/7/15 23:59,between august_BTPMS 26_BTPDN 2015_BTPYN and september_ETPMS 7_ETPDN 2015_ETPYN,,
8/25/15 0:00,8/25/15 0:00,8/29/15 23:59,ends 8_ETPMN / 29_ETPDN,,
8/25/15 0:00,8/25/15 0:00,8/29/15 23:59,from 08_BTPMN / 25_BTPDN / 2015_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP est_BTPZ through 08_ETPMN / 29_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP est_ETPZ,,
9/1/15 0:00,9/1/15 0:00,9/30/15 23:59,offer ends 9_ETPMN / 30_ETPDN ,,
9/1/15 0:00,9/1/15 0:00,9/30/15 23:59,offer expires 9_ETPMN / 30_ETPDN,,
9/1/15 0:00,9/1/15 0:00,9/30/15 23:59,offer expires 9_ETPMN / 30_ETPDN / 15_ETPYN,,
